127
136
146
155
164
173
182
190
198
205
213
219
226
231
236
241
245
248
251
253
254
254
254
254
252
250
247
244
239
235
229
224
217
210
203
195
187
179
170
161
152
143
133
124
115
105
96
87
78
70
61
54
46
39
33
26
21
16
12
8
5
3
1
0
0
0
1
3
5
8
12
16
21
26
33
39
46
54
61
70
78
87
96
105
115
124
133
143
152
161
170
179
187
195
203
210
217
224
229
235
239
244
247
250
252
254
254
254
254
253
251
248
245
241
236
231
226
219
213
205
198
190
182
173
164
155
146
136
127
118
108
99
90
81
72
64
56
49
41
35
28
23
18
13
9
6
3
1
0
0
0
0
2
4
7
10
15
19
25
30
37
44
51
59
67
75
84
93
102
111
121
130
139
149
158
167
176
184
193
200
208
215
221
228
233
238
242
246
249
251
253
254
254
254
253
251
249
246
242
238
233
228
221
215
208
200
193
184
176
167
158
149
139
130
121
111
102
93
84
75
67
59
51
44
37
30
25
19
15
10
7
4
2
0
0
0
0
1
3
6
9
13
18
23
28
35
41
49
56
64
72
81
90
99
108
118
127
149
170
190
208
224
236
246
252
254
253
248
239
228
213
195
176
155
133
111
90
70
51
35
21
10
3
0
0
4
12
23
37
54
72
93
115
136
158
179
198
215
229
241
249
254
254
251
245
235
221
205
187
167
146
124
102
81
61
44
28
16
7
1
0
1
7
16
28
44
61
81
102
124
146
167
187
205
221
235
245
251
254
254
249
241
229
215
198
179
158
136
115
93
72
54
37
23
12
4
0
0
3
10
21
35
51
70
90
111
133
155
176
195
213
228
239
248
253
254
252
246
236
224
208
190
170
149
127
105
84
64
46
30
18
8
2
0
1
6
15
26
41
59
78
99
121
143
164
184
203
219
233
244
251
254
254
250
242
231
217
200
182
161
139
118
96
75
56
39
25
13
5
0
0
3
9
19
33
49
67
87
108
130
152
173
193
210
226
238
247
253
254
253
247
238
226
210
193
173
152
130
108
87
67
49
33
19
9
3
0
0
5
13
25
39
56
75
96
118
139
161
182
200
217
231
242
250
254
254
251
244
233
219
203
184
164
143
121
99
78
59
41
26
15
6
1
0
2
8
18
30
46
64
84
105
127
136
146
155
164
173
182
190
198
205
213
219
226
231
236
241
245
248
251
253
254
254
254
254
252
250
247
244
239
235
229
224
217
210
203
195
187
179
170
161
152
143
133
124
115
105
96
87
78
70
61
54
46
39
33
26
21
16
12
8
5
3
1
0
0
0
1
3
5
8
12
16
21
26
33
39
46
54
61
70
78
87
96
105
115
124
133
143
152
161
170
179
187
195
203
210
217
224
229
235
239
244
247
250
252
254
254
254
254
253
251
248
245
241
236
231
226
219
213
205
198
190
182
173
164
155
146
136
127
118
108
99
90
81
72
64
56
49
41
35
28
23
18
13
9
6
3
1
0
0
0
0
2
4
7
10
15
19
25
30
37
44
51
59
67
75
84
93
102
111
121
130
139
149
158
167
176
184
193
200
208
215
221
228
233
238
242
246
249
251
253
254
254
254
253
251
249
246
242
238
233
228
221
215
208
200
193
184
176
167
158
149
139
130
121
111
102
93
84
75
67
59
51
44
37
30
25
19
15
10
7
4
2
0
0
0
0
1
3
6
9
13
18
23
28
35
41
49
56
64
72
81
90
99
108
118
127
149
170
190
208
224
236
246
252
254
253
248
239
228
213
195
176
155
133
111
90
70
51
35
21
10
3
0
0
4
12
23
37
54
72
93
115
136
158
179
198
215
229
241
249
254
254
251
245
235
221
205
187
167
146
124
102
81
61
44
28
16
7
1
0
1
7
16
28
44
61
81
102
124
146
167
187
205
221
235
245
251
254
254
249
241
229
215
198
179
158
136
115
93
72
54
37
23
12
4
0
0
3
10
21
35
51
70
90
111
133
155
176
195
213
228
239
248
253
254
252
246
236
224
208
190
170
149
127
105
84
64
46
30
18
8
2
0
1
6
15
26
41
59
78
99
121
143
164
184
203
219
233
244
251
254
254
250
242
231
217
200
182
161
139
118
96
75
56
39
25
13
5
0
0
3
9
19
33
49
67
87
108
130
152
173
193
210
226
238
247
253
254
253
247
238
226
210
193
173
152
130
108
87
67
49
33
19
9
3
0
0
5
13
25
39
56
75
96
118
139
161
182
200
217
231
242
250
254
254
251
244
233
219
203
184
164
143
121
99
78
59
41
26
15
6
1
0
2
8
18
30
46
64
84
105
